CustomerID,OrderID,CustomerContact,Country,OrderDate,ProductID,UnitPrice,Quantity,Discount
QUICK,10658,Horst Kloss,Germany,5/27/2020,60,34,600,0.05
QUICK,10658,Horst Kloss,Germany,5/27/2020,77,13,770,0.05
QUEEN,10659,Lucia Carvalho,Brazil,5/27/2020,31,12.5,310,0.05
QUEEN,10659,Lucia Carvalho,Brazil,5/27/2020,40,18.4,400,0.05
QUEEN,10659,Lucia Carvalho,Brazil,5/27/2020,70,15,700,0.05
HUNGC,10660,Yoshi Latimer,USA,5/30/2020,20,81,200,0
HUNGO,10661,Patricia McKenna,Ireland,5/31/2020,39,18,390,0.2
HUNGO,10661,Patricia McKenna,Ireland,5/31/2020,58,13.25,580,0.2
LONEP,10662,Fran Wilson,USA,5/31/2020,68,12.5,680,0
BONAP,10663,Laurence Lebihan,France,6/1/2020,40,18.4,400,0.05
BONAP,10663,Laurence Lebihan,France,6/1/2020,42,14,420,0.05
BONAP,10663,Laurence Lebihan,France,6/1/2020,51,53,510,0.05
FURIB,10664,Lino Rodriguez,Portugal,6/1/2020,10,31,100,0.15
FURIB,10664,Lino Rodriguez,Portugal,6/1/2020,56,38,560,0.15
FURIB,10664,Lino Rodriguez,Portugal,6/1/2020,65,21.05,650,0.15
LONEP,10665,Fran Wilson,USA,6/2/2020,51,53,510,0
LONEP,10665,Fran Wilson,USA,6/2/2020,59,55,590,0
LONEP,10665,Fran Wilson,USA,6/2/2020,76,18,760,0
RICSU,10666,Michael Holz,Switzerland,6/3/2020,29,123.79,290,0
RICSU,10666,Michael Holz,Switzerland,6/3/2020,65,21.05,650,0
ERNSH,10667,Roland Mendel,Austria,6/3/2020,69,36,690,0.2
ERNSH,10667,Roland Mendel,Austria,6/3/2020,71,21.5,710,0.2
WANDK,10668,Rita Muller,Germany,6/6/2020,31,12.5,310,0.1
WANDK,10668,Rita Muller,Germany,6/6/2020,55,24,550,0.1
WANDK,10668,Rita Muller,Germany,6/6/2020,64,33.25,640,0.1
SIMOB,10669,Jytte Petersen,Denmark,6/6/2020,36,19,360,0
FRANK,10670,Peter Franken,Germany,6/7/2020,23,9,230,0
FRANK,10670,Peter Franken,Germany,6/7/2020,46,12,460,0
FRANK,10670,Peter Franken,Germany,6/7/2020,67,14,670,0
FRANK,10670,Peter Franken,Germany,6/7/2020,73,15,730,0
FRANK,10670,Peter Franken,Germany,6/7/2020,75,7.75,750,0
FRANR,10671,Carine Schmitt,France,6/8/2020,16,17.45,160,0
FRANR,10671,Carine Schmitt,France,6/8/2020,62,49.3,620,0
FRANR,10671,Carine Schmitt,France,6/8/2020,65,21.05,650,0
BERGS,10672,Christina Berglund,Sweden,6/8/2020,38,263.5,380,0.1
BERGS,10672,Christina Berglund,Sweden,6/8/2020,71,21.5,710,0
WILMK,10673,Matti Karttunen,Finland,6/9/2020,16,17.45,160,0
WILMK,10673,Matti Karttunen,Finland,6/9/2020,42,14,420,0
WILMK,10673,Matti Karttunen,Finland,6/9/2020,43,46,430,0
ISLAT,10674,Helen Bennett,UK,6/9/2020,23,9,230,0
FRANK,10675,Peter Franken,Germany,6/10/2020,14,23.25,140,0
FRANK,10675,Peter Franken,Germany,6/10/2020,53,32.8,530,0
FRANK,10675,Peter Franken,Germany,6/10/2020,58,13.25,580,0
TORTU,10676,Miguel Angel Paolino,Mexico,6/13/2020,10,31,100,0
TORTU,10676,Miguel Angel Paolino,Mexico,6/13/2020,19,9.2,190,0
TORTU,10676,Miguel Angel Paolino,Mexico,6/13/2020,44,19.45,440,0
ANTON,10677,Antonio Moreno,Mexico,6/13/2020,26,31.23,260,0.15
ANTON,10677,Antonio Moreno,Mexico,6/13/2020,33,2.5,330,0.15
SAVEA,10678,Jose Pavarotti,USA,6/14/2020,12,38,120,0
SAVEA,10678,Jose Pavarotti,USA,6/14/2020,33,2.5,330,0
SAVEA,10678,Jose Pavarotti,USA,6/14/2020,41,9.65,410,0
SAVEA,10678,Jose Pavarotti,USA,6/14/2020,54,7.45,540,0
BLONP,10679,Frederique Citeaux,France,6/14/2020,59,55,590,0
OLDWO,10680,Rene Phillips,USA,6/15/2020,16,17.45,160,0.25
OLDWO,10680,Rene Phillips,USA,6/15/2020,31,12.5,310,0.25
OLDWO,10680,Rene Phillips,USA,6/15/2020,42,14,420,0.25
GREAL,10681,Howard Snyder,USA,6/16/2020,19,9.2,190,0.1
GREAL,10681,Howard Snyder,USA,6/16/2020,21,10,210,0.1
GREAL,10681,Howard Snyder,USA,6/16/2020,64,33.25,640,0
ANTON,10682,Antonio Moreno,Mexico,6/16/2020,33,2.5,330,0
ANTON,10682,Antonio Moreno,Mexico,6/16/2020,66,17,660,0
ANTON,10682,Antonio Moreno,Mexico,6/16/2020,75,7.75,750,0
DUMON,10683,Janine Labrune,France,6/17/2020,52,7,520,0
OTTIK,10684,Henriette Pfalzheim,Germany,6/17/2020,40,18.4,400,0
OTTIK,10684,Henriette Pfalzheim,Germany,6/17/2020,47,9.5,470,0
OTTIK,10684,Henriette Pfalzheim,Germany,6/17/2020,60,34,600,0
GOURL,10685,Andre Fonseca,Brazil,6/20/2020,10,31,100,0
GOURL,10685,Andre Fonseca,Brazil,6/20/2020,41,9.65,410,0
GOURL,10685,Andre Fonseca,Brazil,6/20/2020,47,9.5,470,0
PICCO,10686,Georg Pipps,Austria,6/21/2020,17,39,170,0.2
PICCO,10686,Georg Pipps,Austria,6/21/2020,26,31.23,260,0
HUNGO,10687,Patricia McKenna,Ireland,6/21/2020,9,97,90,0.25
HUNGO,10687,Patricia McKenna,Ireland,6/21/2020,29,123.79,290,0
HUNGO,10687,Patricia McKenna,Ireland,6/21/2020,36,19,360,0.25
VAFFE,10688,Palle Ibsen,Denmark,6/22/2020,10,31,100,0.1
VAFFE,10688,Palle Ibsen,Denmark,6/22/2020,28,45.6,280,0.1
VAFFE,10688,Palle Ibsen,Denmark,6/22/2020,34,14,340,0
BERGS,10689,Christina Berglund,Sweden,6/22/2020,1,18,10,0.25
HANAR,10690,Mario Pontes,Brazil,6/23/2020,56,38,560,0.25
HANAR,10690,Mario Pontes,Brazil,6/23/2020,77,13,770,0.25
QUICK,10691,Horst Kloss,Germany,6/24/2020,1,18,10,0
QUICK,10691,Horst Kloss,Germany,6/24/2020,29,123.79,290,0
QUICK,10691,Horst Kloss,Germany,6/24/2020,43,46,430,0
QUICK,10691,Horst Kloss,Germany,6/24/2020,44,19.45,440,0
QUICK,10691,Horst Kloss,Germany,6/24/2020,62,49.3,620,0
ALFKI,10692,Maria Anders,Germany,6/24/2020,63,43.9,630,0
WHITC,10693,Karl Jablonski,USA,6/27/2020,9,97,90,0
WHITC,10693,Karl Jablonski,USA,6/27/2020,54,7.45,540,0.15
WHITC,10693,Karl Jablonski,USA,6/27/2020,69,36,690,0.15
WHITC,10693,Karl Jablonski,USA,6/27/2020,73,15,730,0.15
QUICK,10694,Horst Kloss,Germany,6/27/2020,7,30,70,0
QUICK,10694,Horst Kloss,Germany,6/27/2020,59,55,590,0
QUICK,10694,Horst Kloss,Germany,6/27/2020,70,15,700,0
WILMK,10695,Matti Karttunen,Finland,6/28/2020,8,40,80,0
WILMK,10695,Matti Karttunen,Finland,6/28/2020,12,38,120,0
WILMK,10695,Matti Karttunen,Finland,6/28/2020,24,4.5,240,0
WHITC,10696,Karl Jablonski,USA,6/29/2020,17,39,170,0
WHITC,10696,Karl Jablonski,USA,6/29/2020,46,12,460,0
LINOD,10697,Felipe Izquierdo,Venezuela,6/29/2020,19,9.2,190,0.25
LINOD,10697,Felipe Izquierdo,Venezuela,6/29/2020,35,18,350,0.25
LINOD,10697,Felipe Izquierdo,Venezuela,6/29/2020,58,13.25,580,0.25
LINOD,10697,Felipe Izquierdo,Venezuela,6/29/2020,70,15,700,0.25
ERNSH,10698,Roland Mendel,Austria,6/30/2020,11,21,110,0
ERNSH,10698,Roland Mendel,Austria,6/30/2020,17,39,170,0.05
ERNSH,10698,Roland Mendel,Austria,6/30/2020,29,123.79,290,0.05
ERNSH,10698,Roland Mendel,Austria,6/30/2020,65,21.05,650,0.05
ERNSH,10698,Roland Mendel,Austria,6/30/2020,70,15,700,0.05
MORGK,10699,Alexander Feuer,Germany,6/30/2020,47,9.5,470,0
SAVEA,10700,Jose Pavarotti,USA,7/1/2020,1,18,10,0.2
SAVEA,10700,Jose Pavarotti,USA,7/1/2020,34,14,340,0.2
SAVEA,10700,Jose Pavarotti,USA,7/1/2020,68,12.5,680,0.2
SAVEA,10700,Jose Pavarotti,USA,7/1/2020,71,21.5,710,0.2
HUNGO,10701,Patricia McKenna,Ireland,7/4/2020,59,55,590,0.15
HUNGO,10701,Patricia McKenna,Ireland,7/4/2020,71,21.5,710,0.15
HUNGO,10701,Patricia McKenna,Ireland,7/4/2020,76,18,760,0.15
ALFKI,10702,Maria Anders,Germany,7/4/2020,3,10,30,0
ALFKI,10702,Maria Anders,Germany,7/4/2020,76,18,760,0
FOLKO,10703,Maria Larsson,Sweden,7/5/2020,2,19,20,0
FOLKO,10703,Maria Larsson,Sweden,7/5/2020,59,55,590,0
FOLKO,10703,Maria Larsson,Sweden,7/5/2020,73,15,730,0
QUEEN,10704,Lucia Carvalho,Brazil,7/5/2020,4,22,40,0
QUEEN,10704,Lucia Carvalho,Brazil,7/5/2020,24,4.5,240,0
QUEEN,10704,Lucia Carvalho,Brazil,7/5/2020,48,12.75,480,0
HILAA,10705,Carlos Hernandez,Venezuela,7/6/2020,31,12.5,310,0
HILAA,10705,Carlos Hernandez,Venezuela,7/6/2020,32,32,320,0
OLDWO,10706,Rene Phillips,USA,7/7/2020,16,17.45,160,0
OLDWO,10706,Rene Phillips,USA,7/7/2020,43,46,430,0
OLDWO,10706,Rene Phillips,USA,7/7/2020,59,55,590,0
AROUT,10707,Thomas Hardy,UK,7/7/2020,55,24,550,0
AROUT,10707,Thomas Hardy,UK,7/7/2020,57,19.5,570,0
AROUT,10707,Thomas Hardy,UK,7/7/2020,70,15,700,0.15
THEBI,10708,Liz Nixon,USA,7/8/2020,5,21.35,50,0
THEBI,10708,Liz Nixon,USA,7/8/2020,36,19,360,0
GOURL,10709,Andre Fonseca,Brazil,7/8/2020,8,40,80,0
GOURL,10709,Andre Fonseca,Brazil,7/8/2020,51,53,510,0
GOURL,10709,Andre Fonseca,Brazil,7/8/2020,60,34,600,0
FRANS,10710,Paolo Accorti,Italy,7/11/2020,19,9.2,190,0
FRANS,10710,Paolo Accorti,Italy,7/11/2020,47,9.5,470,0
SAVEA,10711,Jose Pavarotti,USA,7/12/2020,19,9.2,190,0
SAVEA,10711,Jose Pavarotti,USA,7/12/2020,41,9.65,410,0
SAVEA,10711,Jose Pavarotti,USA,7/12/2020,53,32.8,530,0
HUNGO,10712,Patricia McKenna,Ireland,7/12/2020,53,32.8,530,0.05
HUNGO,10712,Patricia McKenna,Ireland,7/12/2020,56,38,560,0
SAVEA,10713,Jose Pavarotti,USA,7/13/2020,10,31,100,0
SAVEA,10713,Jose Pavarotti,USA,7/13/2020,26,31.23,260,0
SAVEA,10713,Jose Pavarotti,USA,7/13/2020,45,9.5,450,0
SAVEA,10713,Jose Pavarotti,USA,7/13/2020,46,12,460,0
SAVEA,10714,Jose Pavarotti,USA,7/13/2020,2,19,20,0.25
SAVEA,10714,Jose Pavarotti,USA,7/13/2020,17,39,170,0.25
SAVEA,10714,Jose Pavarotti,USA,7/13/2020,47,9.5,470,0.25
SAVEA,10714,Jose Pavarotti,USA,7/13/2020,56,38,560,0.25
SAVEA,10714,Jose Pavarotti,USA,7/13/2020,58,13.25,580,0.25
BONAP,10715,Laurence Lebihan,France,7/14/2020,10,31,100,0
BONAP,10715,Laurence Lebihan,France,7/14/2020,71,21.5,710,0
RANCH,10716,Sergio Gutierrez,Argentina,7/15/2020,21,10,210,0
RANCH,10716,Sergio Gutierrez,Argentina,7/15/2020,51,53,510,0
RANCH,10716,Sergio Gutierrez,Argentina,7/15/2020,61,28.5,610,0
FRANK,10717,Peter Franken,Germany,7/15/2020,21,10,210,0.05
FRANK,10717,Peter Franken,Germany,7/15/2020,54,7.45,540,0
FRANK,10717,Peter Franken,Germany,7/15/2020,69,36,690,0.05
KOENE,10718,Philip Cramer,Germany,7/18/2020,12,38,120,0
KOENE,10718,Philip Cramer,Germany,7/18/2020,16,17.45,160,0
KOENE,10718,Philip Cramer,Germany,7/18/2020,36,19,360,0
KOENE,10718,Philip Cramer,Germany,7/18/2020,62,49.3,620,0
LETSS,10719,Jaime Yorres,USA,7/18/2020,18,62.5,180,0.25
LETSS,10719,Jaime Yorres,USA,7/18/2020,30,25.89,300,0.25
LETSS,10719,Jaime Yorres,USA,7/18/2020,54,7.45,540,0.25
QUEDE,10720,Bernardo Batista,Brazil,7/19/2020,35,18,350,0
QUEDE,10720,Bernardo Batista,Brazil,7/19/2020,71,21.5,710,0
QUICK,10721,Horst Kloss,Germany,7/20/2020,44,19.45,440,0.05
SAVEA,10722,Jose Pavarotti,USA,7/20/2020,2,19,20,0
SAVEA,10722,Jose Pavarotti,USA,7/20/2020,31,12.5,310,0
SAVEA,10722,Jose Pavarotti,USA,7/20/2020,68,12.5,680,0
SAVEA,10722,Jose Pavarotti,USA,7/20/2020,75,7.75,750,0
WHITC,10723,Karl Jablonski,USA,7/21/2020,26,31.23,260,0
MEREP,10724,Jean Fresniere,Canada,7/21/2020,10,31,100,0
MEREP,10724,Jean Fresniere,Canada,7/21/2020,61,28.5,610,0
FAMIA,10725,Aria Cruz,Brazil,7/22/2020,41,9.65,410,0
FAMIA,10725,Aria Cruz,Brazil,7/22/2020,52,7,520,0
FAMIA,10725,Aria Cruz,Brazil,7/22/2020,55,24,550,0
EASTC,10726,Ann Devon,UK,7/25/2020,4,22,40,0
EASTC,10726,Ann Devon,UK,7/25/2020,11,21,110,0
REGGC,10727,Maurizio Moroni,Italy,7/25/2020,17,39,170,0.05
REGGC,10727,Maurizio Moroni,Italy,7/25/2020,56,38,560,0.05
REGGC,10727,Maurizio Moroni,Italy,7/25/2020,59,55,590,0.05
QUEEN,10728,Lucia Carvalho,Brazil,7/26/2020,30,25.89,300,0
QUEEN,10728,Lucia Carvalho,Brazil,7/26/2020,40,18.4,400,0
QUEEN,10728,Lucia Carvalho,Brazil,7/26/2020,55,24,550,0
QUEEN,10728,Lucia Carvalho,Brazil,7/26/2020,60,34,600,0
LINOD,10729,Felipe Izquierdo,Venezuela,7/26/2020,1,18,10,0
LINOD,10729,Felipe Izquierdo,Venezuela,7/26/2020,21,10,210,0
LINOD,10729,Felipe Izquierdo,Venezuela,7/26/2020,50,16.25,500,0
BONAP,10730,Laurence Lebihan,France,7/27/2020,16,17.45,160,0.05
BONAP,10730,Laurence Lebihan,France,7/27/2020,31,12.5,310,0.05
BONAP,10730,Laurence Lebihan,France,7/27/2020,65,21.05,650,0.05
CHOPS,10731,Yang Wang,Switzerland,7/28/2020,21,10,210,0.05
CHOPS,10731,Yang Wang,Switzerland,7/28/2020,51,53,510,0.05
BONAP,10732,Laurence Lebihan,France,7/28/2020,76,18,760,0
BERGS,10733,Christina Berglund,Sweden,7/29/2020,14,23.25,140,0
BERGS,10733,Christina Berglund,Sweden,7/29/2020,28,45.6,280,0
BERGS,10733,Christina Berglund,Sweden,7/29/2020,52,7,520,0
GOURL,10734,Andre Fonseca,Brazil,7/29/2020,6,25,60,0
GOURL,10734,Andre Fonseca,Brazil,7/29/2020,30,25.89,300,0
GOURL,10734,Andre Fonseca,Brazil,7/29/2020,76,18,760,0
LETSS,10735,Jaime Yorres,USA,8/1/2020,61,28.5,610,0.1
LETSS,10735,Jaime Yorres,USA,8/1/2020,77,13,770,0.1
HUNGO,10736,Patricia McKenna,Ireland,8/2/2020,65,21.05,650,0
HUNGO,10736,Patricia McKenna,Ireland,8/2/2020,75,7.75,750,0
VINET,10737,Paul Henriot,France,8/2/2020,13,6,130,0
VINET,10737,Paul Henriot,France,8/2/2020,41,9.65,410,0
SPECD,10738,Dominique Perrier,France,8/3/2020,16,17.45,160,0
VINET,10739,Paul Henriot,France,8/3/2020,36,19,360,0
VINET,10739,Paul Henriot,France,8/3/2020,52,7,520,0
WHITC,10740,Karl Jablonski,USA,8/4/2020,28,45.6,280,0.2
WHITC,10740,Karl Jablonski,USA,8/4/2020,35,18,350,0.2
WHITC,10740,Karl Jablonski,USA,8/4/2020,45,9.5,450,0.2
WHITC,10740,Karl Jablonski,USA,8/4/2020,56,38,560,0.2
AROUT,10741,Thomas Hardy,UK,8/5/2020,2,19,20,0.2
BOTTM,10742,Elizabeth Lincoln,Canada,8/5/2020,3,10,30,0
BOTTM,10742,Elizabeth Lincoln,Canada,8/5/2020,60,34,600,0
BOTTM,10742,Elizabeth Lincoln,Canada,8/5/2020,72,34.8,720,0
AROUT,10743,Thomas Hardy,UK,8/8/2020,46,12,460,0.05
VAFFE,10744,Palle Ibsen,Denmark,8/8/2020,40,18.4,400,0.2
QUICK,10745,Horst Kloss,Germany,8/9/2020,18,62.5,180,0
QUICK,10745,Horst Kloss,Germany,8/9/2020,44,19.45,440,0
QUICK,10745,Horst Kloss,Germany,8/9/2020,59,55,590,0
QUICK,10745,Horst Kloss,Germany,8/9/2020,72,34.8,720,0
CHOPS,10746,Yang Wang,Switzerland,8/10/2020,13,6,130,0
CHOPS,10746,Yang Wang,Switzerland,8/10/2020,42,14,420,0
CHOPS,10746,Yang Wang,Switzerland,8/10/2020,62,49.3,620,0
CHOPS,10746,Yang Wang,Switzerland,8/10/2020,69,36,690,0
PICCO,10747,Georg Pipps,Austria,8/10/2020,31,12.5,310,0
PICCO,10747,Georg Pipps,Austria,8/10/2020,41,9.65,410,0
PICCO,10747,Georg Pipps,Austria,8/10/2020,63,43.9,630,0
PICCO,10747,Georg Pipps,Austria,8/10/2020,69,36,690,0
SAVEA,10748,Jose Pavarotti,USA,8/11/2020,23,9,230,0
SAVEA,10748,Jose Pavarotti,USA,8/11/2020,40,18.4,400,0
SAVEA,10748,Jose Pavarotti,USA,8/11/2020,56,38,560,0
ISLAT,10749,Helen Bennett,UK,8/11/2020,56,38,560,0
ISLAT,10749,Helen Bennett,UK,8/11/2020,59,55,590,0
ISLAT,10749,Helen Bennett,UK,8/11/2020,76,18,760,0
WARTH,10750,Pirkko Koskitalo,Finland,8/12/2020,14,23.25,140,0.15
WARTH,10750,Pirkko Koskitalo,Finland,8/12/2020,45,9.5,450,0.15
WARTH,10750,Pirkko Koskitalo,Finland,8/12/2020,59,55,590,0.15
RICSU,10751,Michael Holz,Switzerland,8/15/2020,26,31.23,260,0.1
RICSU,10751,Michael Holz,Switzerland,8/15/2020,30,25.89,300,0
RICSU,10751,Michael Holz,Switzerland,8/15/2020,50,16.25,500,0.1
RICSU,10751,Michael Holz,Switzerland,8/15/2020,73,15,730,0
NORTS,10752,Simon Crowther,UK,8/15/2020,1,18,10,0
NORTS,10752,Simon Crowther,UK,8/15/2020,69,36,690,0
FRANS,10753,Paolo Accorti,Italy,8/16/2020,45,9.5,450,0
FRANS,10753,Paolo Accorti,Italy,8/16/2020,74,10,740,0
MAGAA,10754,Giovanni Rovelli,Italy,8/16/2020,40,18.4,400,0
BONAP,10755,Laurence Lebihan,France,8/17/2020,47,9.5,470,0.25
BONAP,10755,Laurence Lebihan,France,8/17/2020,56,38,560,0.25
BONAP,10755,Laurence Lebihan,France,8/17/2020,57,19.5,570,0.25
BONAP,10755,Laurence Lebihan,France,8/17/2020,69,36,690,0.25
SPLIR,10756,Art Braunschweiger,USA,8/18/2020,18,62.5,180,0.2
SPLIR,10756,Art Braunschweiger,USA,8/18/2020,36,19,360,0.2
SPLIR,10756,Art Braunschweiger,USA,8/18/2020,68,12.5,680,0.2
SPLIR,10756,Art Braunschweiger,USA,8/18/2020,69,36,690,0.2
SAVEA,10757,Jose Pavarotti,USA,8/18/2020,34,14,340,0
SAVEA,10757,Jose Pavarotti,USA,8/18/2020,59,55,590,0
SAVEA,10757,Jose Pavarotti,USA,8/18/2020,62,49.3,620,0
SAVEA,10757,Jose Pavarotti,USA,8/18/2020,64,33.25,640,0
RICSU,10758,Michael Holz,Switzerland,8/19/2020,26,31.23,260,0
RICSU,10758,Michael Holz,Switzerland,8/19/2020,52,7,520,0
RICSU,10758,Michael Holz,Switzerland,8/19/2020,70,15,700,0
ANATR,10759,Ana Trujillo,Mexico,8/19/2020,32,32,320,0
MAISD,10760,Catherine Dewey,Belgium,8/22/2020,25,14,250,0.25
MAISD,10760,Catherine Dewey,Belgium,8/22/2020,27,43.9,270,0
MAISD,10760,Catherine Dewey,Belgium,8/22/2020,43,46,430,0.25
RATTC,10761,Paula Wilson,USA,8/23/2020,25,14,250,0.25
RATTC,10761,Paula Wilson,USA,8/23/2020,75,7.75,750,0
FOLKO,10762,Maria Larsson,Sweden,8/23/2020,39,18,390,0
FOLKO,10762,Maria Larsson,Sweden,8/23/2020,47,9.5,470,0
FOLKO,10762,Maria Larsson,Sweden,8/23/2020,51,53,510,0
FOLKO,10762,Maria Larsson,Sweden,8/23/2020,56,38,560,0
FOLIG,10763,Martine Rance,France,8/24/2020,21,10,210,0
FOLIG,10763,Martine Rance,France,8/24/2020,22,21,220,0
FOLIG,10763,Martine Rance,France,8/24/2020,24,4.5,240,0
ERNSH,10764,Roland Mendel,Austria,8/24/2020,3,10,30,0.1
ERNSH,10764,Roland Mendel,Austria,8/24/2020,39,18,390,0.1
QUICK,10765,Horst Kloss,Germany,8/25/2020,65,21.05,650,0.1
OTTIK,10766,Henriette Pfalzheim,Germany,8/26/2020,2,19,20,0
OTTIK,10766,Henriette Pfalzheim,Germany,8/26/2020,7,30,70,0
OTTIK,10766,Henriette Pfalzheim,Germany,8/26/2020,68,12.5,680,0
SUPRD,10767,Pascale Cartrain,Belgium,8/26/2020,42,14,420,0
AROUT,10768,Thomas Hardy,UK,8/29/2020,22,21,220,0
AROUT,10768,Thomas Hardy,UK,8/29/2020,31,12.5,310,0
AROUT,10768,Thomas Hardy,UK,8/29/2020,60,34,600,0
AROUT,10768,Thomas Hardy,UK,8/29/2020,71,21.5,710,0
VAFFE,10769,Palle Ibsen,Denmark,8/29/2020,41,9.65,410,0.05
VAFFE,10769,Palle Ibsen,Denmark,8/29/2020,52,7,520,0.05
VAFFE,10769,Palle Ibsen,Denmark,8/29/2020,61,28.5,610,0
VAFFE,10769,Palle Ibsen,Denmark,8/29/2020,62,49.3,620,0
HANAR,10770,Mario Pontes,Brazil,8/30/2020,11,21,110,0.25
ERNSH,10771,Roland Mendel,Austria,8/31/2020,71,21.5,710,0
LEHMS,10772,Renate Messner,Germany,8/31/2020,29,123.79,290,0
LEHMS,10772,Renate Messner,Germany,8/31/2020,59,55,590,0
ERNSH,10773,Roland Mendel,Austria,9/1/2020,17,39,170,0
ERNSH,10773,Roland Mendel,Austria,9/1/2020,31,12.5,310,0.2
ERNSH,10773,Roland Mendel,Austria,9/1/2020,75,7.75,750,0.2
FOLKO,10774,Maria Larsson,Sweden,9/1/2020,31,12.5,310,0.25
FOLKO,10774,Maria Larsson,Sweden,9/1/2020,66,17,660,0
THECR,10775,Liu Wong,USA,9/2/2020,10,31,100,0
THECR,10775,Liu Wong,USA,9/2/2020,67,14,670,0
ERNSH,10776,Roland Mendel,Austria,9/5/2020,31,12.5,310,0.05
ERNSH,10776,Roland Mendel,Austria,9/5/2020,42,14,420,0.05
ERNSH,10776,Roland Mendel,Austria,9/5/2020,45,9.5,450,0.05
ERNSH,10776,Roland Mendel,Austria,9/5/2020,51,53,510,0.05
GOURL,10777,Andre Fonseca,Brazil,9/5/2020,42,14,420,0.2
BERGS,10778,Christina Berglund,Sweden,9/6/2020,41,9.65,410,0
MORGK,10779,Alexander Feuer,Germany,9/6/2020,16,17.45,160,0
MORGK,10779,Alexander Feuer,Germany,9/6/2020,62,49.3,620,0
LILAS,10780,Carlos Gonzalez,Venezuela,9/6/2020,70,15,700,0
LILAS,10780,Carlos Gonzalez,Venezuela,9/6/2020,77,13,770,0
WARTH,10781,Pirkko Koskitalo,Finland,9/7/2020,54,7.45,540,0.2
WARTH,10781,Pirkko Koskitalo,Finland,9/7/2020,56,38,560,0.2
WARTH,10781,Pirkko Koskitalo,Finland,9/7/2020,74,10,740,0
CACTU,10782,Patricio Simpson,Argentina,9/7/2020,31,12.5,310,0
HANAR,10783,Mario Pontes,Brazil,9/8/2020,31,12.5,310,0
HANAR,10783,Mario Pontes,Brazil,9/8/2020,38,263.5,380,0
MAGAA,10784,Giovanni Rovelli,Italy,9/8/2020,36,19,360,0
MAGAA,10784,Giovanni Rovelli,Italy,9/8/2020,39,18,390,0.15
MAGAA,10784,Giovanni Rovelli,Italy,9/8/2020,72,34.8,720,0.15
GROSR,10785,Manuel Pereira,Venezuela,9/8/2020,10,31,100,0
GROSR,10785,Manuel Pereira,Venezuela,9/8/2020,75,7.75,750,0
QUEEN,10786,Lucia Carvalho,Brazil,9/9/2020,8,40,80,0.2
QUEEN,10786,Lucia Carvalho,Brazil,9/9/2020,30,25.89,300,0.2
QUEEN,10786,Lucia Carvalho,Brazil,9/9/2020,75,7.75,750,0.2
LAMAI,10787,Annette Roulet,France,9/9/2020,2,19,20,0.05
LAMAI,10787,Annette Roulet,France,9/9/2020,29,123.79,290,0.05
QUICK,10788,Horst Kloss,Germany,9/12/2020,19,9.2,190,0.05
QUICK,10788,Horst Kloss,Germany,9/12/2020,75,7.75,750,0.05
FOLIG,10789,Martine Rance,France,9/12/2020,18,62.5,180,0
FOLIG,10789,Martine Rance,France,9/12/2020,35,18,350,0
FOLIG,10789,Martine Rance,France,9/12/2020,63,43.9,630,0
FOLIG,10789,Martine Rance,France,9/12/2020,68,12.5,680,0
GOURL,10790,Andre Fonseca,Brazil,9/12/2020,7,30,70,0.15
GOURL,10790,Andre Fonseca,Brazil,9/12/2020,56,38,560,0.15
FRANK,10791,Peter Franken,Germany,9/13/2020,29,123.79,290,0.05
FRANK,10791,Peter Franken,Germany,9/13/2020,41,9.65,410,0.05
WOLZA,10792,Zbyszek Piestrzeniewicz,Poland,9/13/2020,2,19,20,0
WOLZA,10792,Zbyszek Piestrzeniewicz,Poland,9/13/2020,54,7.45,540,0
WOLZA,10792,Zbyszek Piestrzeniewicz,Poland,9/13/2020,68,12.5,680,0
AROUT,10793,Thomas Hardy,UK,9/14/2020,41,9.65,410,0
AROUT,10793,Thomas Hardy,UK,9/14/2020,52,7,520,0
QUEDE,10794,Bernardo Batista,Brazil,9/14/2020,14,23.25,140,0.2
QUEDE,10794,Bernardo Batista,Brazil,9/14/2020,54,7.45,540,0.2
ERNSH,10795,Roland Mendel,Austria,9/14/2020,16,17.45,160,0
ERNSH,10795,Roland Mendel,Austria,9/14/2020,17,39,170,0.25
HILAA,10796,Carlos Hernandez,Venezuela,9/15/2020,26,31.23,260,0.2
HILAA,10796,Carlos Hernandez,Venezuela,9/15/2020,44,19.45,440,0
HILAA,10796,Carlos Hernandez,Venezuela,9/15/2020,64,33.25,640,0.2
HILAA,10796,Carlos Hernandez,Venezuela,9/15/2020,69,36,690,0.2
DRACD,10797,Sven Ottlieb,Germany,9/15/2020,11,21,110,0
ISLAT,10798,Helen Bennett,UK,9/16/2020,62,49.3,620,0
ISLAT,10798,Helen Bennett,UK,9/16/2020,72,34.8,720,0
KOENE,10799,Philip Cramer,Germany,9/16/2020,13,6,130,0.15
KOENE,10799,Philip Cramer,Germany,9/16/2020,24,4.5,240,0.15
KOENE,10799,Philip Cramer,Germany,9/16/2020,59,55,590,0
SEVES,10800,Hari Kumar,UK,9/16/2020,11,21,110,0.1
SEVES,10800,Hari Kumar,UK,9/16/2020,51,53,510,0.1
SEVES,10800,Hari Kumar,UK,9/16/2020,54,7.45,540,0.1
BOLID,10801,Martin Sommer,Spain,9/19/2020,17,39,170,0.25
